id,rf_bill_type,rf_bill_no,rf_bill_detail_no,uuid,order_id,order_type,rf_busi_id,rf_busi_type,fee_code,fee_name,invoice_method,direction,currency,bal,account_id,status,bill_type,bill_id,created,related_time,audited,modified,remark,del_status
1907,1,73670769,16175078698,e9ae10d65724725c734142bed57c73ef,PO000000044224,1,PO000000044224,201001,31,采购货款,10,1,CNY,185.48,34729010000,5,1,1805,2018-01-26 23:02:29,2018-03-04 21:58:13,2018-03-07 23:19:28,2018-03-07 23:19:28,,0
1909,1,73670769,16177837587,fba48f9e1526890b7375b2b2b882cd3e,PO000000056235,1,PO000000056235,201001,31,采购货款,10,1,CNY,282.00,34729010000,5,1,1805,2018-01-26 23:02:29,2018-03-04 21:58:13,2018-03-07 23:19:28,2018-03-07 23:19:28,,0
1914,1,73670769,16175078849,23e0599dbef88e4fefb7709ec3784248,PO000000050271,1,PO000000050271,201001,31,采购货款,10,1,CNY,963.80,34729010000,5,1,1805,2018-01-26 23:02:29,2018-03-04 21:58:13,2018-03-07 23:19:28,2018-03-07 23:19:28,,0
1957,1,74895659,20100118012700000001001516,f3fc35a255d24f2740e37f863295b403,PO000000070848,1,PO000000070848,201001,31,采购货款,10,1,CNY,28.80,34729010000,5,1,1853,2018-01-27 03:17:13,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
1971,1,74895659,20100118012700000001001416,be55d5c9313b676114ef419e4a3e6fd1,PO000000070837,1,PO000000070837,201001,31,采购货款,10,1,CNY,132.00,34729010000,5,1,1853,2018-01-27 03:17:13,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
1976,1,74895659,20100118012700000001001316,1318dc9a72bb0ea3a7fdd372f8f8f8fc,PO000000070553,1,PO000000070553,201001,31,采购货款,10,1,CNY,420.40,34729010000,5,1,1853,2018-01-27 03:17:13,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
1984,1,74895659,20100118012700000001001216,82e6291b97dfa37390369a871860536c,PO000000070462,1,PO000000070462,201001,31,采购货款,10,1,CNY,1084.80,34729010000,5,1,1853,2018-01-27 03:17:13,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2062,1,74895659,20100118012800000001201216,07090d50e1e7d9a4d6179e03a3886f08,PO000000072731,1,PO000000072731,201001,31,采购货款,10,1,CNY,618.00,34729010000,5,1,1853,2018-01-28 15:25:20,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2064,1,74895659,20100118012800000001201016,e78dacc287a56bd7b49fe7410d97626a,PO000000071863,1,PO000000071863,201001,31,采购货款,10,1,CNY,63.80,34729010000,5,1,1853,2018-01-28 15:25:20,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2068,1,74895659,20100118012800000001200816,df852fd5eee802001597e62c0cef8c37,PO000000071692,1,PO000000071692,201001,31,采购货款,10,1,CNY,828.00,34729010000,5,1,1853,2018-01-28 15:25:20,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2083,1,74895659,20100118012800000001200916,1d69f9cc61e653937cf35de8f219bad5,PO000000071852,1,PO000000071852,201001,31,采购货款,10,1,CNY,208.00,34729010000,5,1,1853,2018-01-28 15:25:21,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2092,1,74895659,20100118012800000001201116,e73f5873259fe34243f1fcaaaa9ca4f0,PO000000072719,1,PO000000072719,201001,31,采购货款,10,1,CNY,2596.00,34729010000,5,1,1853,2018-01-28 15:25:22,2018-03-12 14:59:43,2018-03-15 10:59:06,2018-03-15 10:59:06,,0
2200,1,76404450,20100118013000000001702116,6c8169da5c9c5f1f05695e8a6f2f0b15,PO000000074453,1,PO000000074453,201001,31,采购货款,10,1,CNY,138.00,34729010000,5,1,1757,2018-01-30 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2203,1,76404450,20100118013000000001702316,8fa6e2f9869aca94ce707a181b736a01,PO000000075138,1,PO000000075138,201001,31,采购货款,10,1,CNY,1264.34,34729010000,5,1,1757,2018-01-30 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2217,1,76404450,20100118013000000001702216,b4a0403a500e5ff756c8b08f9f4e6c9b,PO000000074919,1,PO000000074919,201001,31,采购货款,10,1,CNY,1475.80,34729010000,5,1,1757,2018-01-30 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2257,1,76404450,20100118013100000001804416,a69c84fe423c7bcf0808cdc383abafbd,PO000000071272,1,PO000000071272,201001,31,采购货款,10,1,CNY,55.00,34729010000,5,1,1757,2018-01-31 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2258,1,76404450,20100118013100000001804616,5fb09eb9a907bb459b8cbb2a01569437,PO000000071318,1,PO000000071318,201001,31,采购货款,10,1,CNY,336.32,34729010000,5,1,1757,2018-01-31 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2259,1,76404450,20100118013100000001804216,c8cf4791e5c4088d159dd3e01cc986c1,PO000000071250,1,PO000000071250,201001,31,采购货款,10,1,CNY,1070.30,34729010000,5,1,1757,2018-01-31 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2260,1,76404450,20100118013100000001804316,31df1ff47ed81c0c15c86f1245d7be17,PO000000071261,1,PO000000071261,201001,31,采购货款,10,1,CNY,87.60,34729010000,5,1,1757,2018-01-31 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2261,1,76404450,20100118013100000001804516,be83e380fef36f223abcfda7075c1cf9,PO000000071294,1,PO000000071294,201001,31,采购货款,10,1,CNY,519.70,34729010000,5,1,1757,2018-01-31 01:00:06,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2364,1,76404450,20100118020100000002002516,dc09484a2aca305b97eeef3bd21a71e8,PO000000078784,1,PO000000078784,201001,31,采购货款,10,1,CNY,56.00,34729010000,5,1,1757,2018-02-01 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2372,1,76404450,20100118020100000002002816,79e543e870dedaadba6d6adf00164fb8,PO000000079005,1,PO000000079005,201001,31,采购货款,10,1,CNY,1367.50,34729010000,5,1,1757,2018-02-01 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2379,1,76404450,20100118020100000002002616,d75906a574f3e8298a2e14011281341c,PO000000078795,1,PO000000078795,201001,31,采购货款,10,1,CNY,13.80,34729010000,5,1,1757,2018-02-01 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2381,1,76404450,20100118020100000002002716,68784812843181f139c5878c2fcffdd1,PO000000078911,1,PO000000078911,201001,31,采购货款,10,1,CNY,756.00,34729010000,5,1,1757,2018-02-01 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2423,1,76404450,20100118020200000002104716,00df5945213873d97e9bf126b4ea1aa9,PO000000080193,1,PO000000080193,201001,31,采购货款,10,1,CNY,2323.00,34729010000,5,1,1757,2018-02-02 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2426,1,76404450,20100118020200000002104616,137c96027edb20ce186782e7641ac233,PO000000080148,1,PO000000080148,201001,31,采购货款,10,1,CNY,275.00,34729010000,5,1,1757,2018-02-02 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2477,1,76404450,20100118020300000002302516,e55c0405b1c79f2a41f71c6c258573d9,PO000000080251,1,PO000000080251,201001,31,采购货款,10,1,CNY,175.00,34729010000,5,1,1757,2018-02-03 01:00:05,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2478,1,76404450,20100118020300000002302616,51dd1cb3e90dd123473ca94b7cb07f0b,PO000000081221,1,PO000000081221,201001,31,采购货款,10,1,CNY,731.20,34729010000,5,1,1757,2018-02-03 01:00:06,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2480,1,76404450,20100118020300000002302716,08d7d188f164a20f3da84a3c5fb12929,PO000000081243,1,PO000000081243,201001,31,采购货款,10,1,CNY,260.00,34729010000,5,1,1757,2018-02-03 01:00:06,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2527,1,76404450,20100118020400000002405216,7b19176837d9e3894754063730961c7a,PO000000082917,1,PO000000082917,201001,31,采购货款,10,1,CNY,325.60,34729010000,5,1,1757,2018-02-04 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2532,1,76404450,20100118020400000002405316,9416b9dc121bdd2e681bae190da34aaf,PO000000082928,1,PO000000082928,201001,31,采购货款,10,1,CNY,20.00,34729010000,5,1,1757,2018-02-04 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2535,1,76404450,20100118020400000002405116,2ce099781d57e80642e823d18fb60cfa,PO000000082826,1,PO000000082826,201001,31,采购货款,10,1,CNY,2378.26,34729010000,5,1,1757,2018-02-04 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2545,1,76404450,20100118020400000002405016,0fa741064e846ba5145278a89c907ba7,PO000000082019,1,PO000000082019,201001,31,采购货款,10,1,CNY,533.00,34729010000,5,1,1757,2018-02-04 01:00:04,2018-03-12 14:57:19,2018-03-15 10:59:25,2018-03-15 10:59:25,,0
2595,1,34729010000N11001,20100118020500000002408416,85c52d0f3707dc81c4d113e6d623fac8,PO000000083863,1,PO000000083863,201001,31,采购货款,10,1,CNY,150.00,34729010000,5,1,2155,2018-02-05 01:00:08,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2599,1,34729010000N11001,20100118020500000002408316,63f57f6e750213918647ff3b7c2cc5cd,PO000000083205,1,PO000000083205,201001,31,采购货款,10,1,CNY,48.00,34729010000,5,1,2155,2018-02-05 01:00:08,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2603,1,34729010000N11001,20100118020500000002408616,3c3d9c2f631b7dd88c2f461657f3b63a,PO000000084753,1,PO000000084753,201001,31,采购货款,10,1,CNY,612.00,34729010000,5,1,2155,2018-02-05 01:00:08,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2605,1,34729010000N11001,20100118020500000002408516,eff3d89772d0105d12cf3d8c879bb022,PO000000084402,1,PO000000084402,201001,31,采购货款,10,1,CNY,765.00,34729010000,5,1,2155,2018-02-05 01:00:08,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2655,1,34729010000N11001,20100118020600000002412016,f46bb9709e5421fc8a4957435b85fd54,PO000000085438,1,PO000000085438,201001,31,采购货款,10,1,CNY,246.88,34729010000,5,1,2155,2018-02-06 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2657,1,34729010000N11001,20100118020600000002412116,6ccff6f202db5198f9ae1f31c8c61cef,PO000000085449,1,PO000000085449,201001,31,采购货款,10,1,CNY,10.00,34729010000,5,1,2155,2018-02-06 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2667,1,34729010000N11001,20100118020600000002412216,b3b81e8eb40c1142fc235c0b7a327399,PO000000085665,1,PO000000085665,201001,31,采购货款,10,1,CNY,1486.20,34729010000,5,1,2155,2018-02-06 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2738,1,34729010000N11001,20100118020700000002601916,f6c77a84730c7b5dc3723a2b393f7adc,PO000000087218,1,PO000000087218,201001,31,采购货款,10,1,CNY,561.00,34729010000,5,1,2155,2018-02-07 01:00:05,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2739,1,34729010000N11001,20100118020700000002602016,9bd93b70ba3b622458547d996da92516,PO000000087241,1,PO000000087241,201001,31,采购货款,10,1,CNY,866.00,34729010000,5,1,2155,2018-02-07 01:00:05,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2769,1,34729010000N11001,20100118020800000002703116,c873e1c5bfc0a9f33f020ab9f7967738,PO000000088379,1,PO000000088379,201001,31,采购货款,10,1,CNY,65.00,34729010000,5,1,2155,2018-02-08 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2815,1,34729010000N11001,20100118020800000002702916,7ac8a30eda0332236034bdf8c6ff9a25,PO000000087956,1,PO000000087956,201001,31,采购货款,10,1,CNY,953.50,34729010000,5,1,2155,2018-02-08 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2816,1,34729010000N11001,20100118020800000002703016,22a410ddc36dc06b77ea8d18b45f750c,PO000000088368,1,PO000000088368,201001,31,采购货款,10,1,CNY,22.00,34729010000,5,1,2155,2018-02-08 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2817,1,34729010000N11001,20100118020800000002703216,d6cde02b88f0ea7248ad261dd7a46378,PO000000088766,1,PO000000088766,201001,31,采购货款,10,1,CNY,957.40,34729010000,5,1,2155,2018-02-08 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2873,1,34729010000N11001,20100118020900000002706516,e6e75d6e0438b061ea420233e0cc3ba4,PO000000089849,1,PO000000089849,201001,31,采购货款,10,1,CNY,48.00,34729010000,5,1,2155,2018-02-09 01:00:03,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2875,1,34729010000N11001,20100118020900000002706616,06ea2e75546d7b7fb11bca2a0a5ab4b9,PO000000090379,1,PO000000090379,201001,31,采购货款,10,1,CNY,787.20,34729010000,5,1,2155,2018-02-09 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2960,1,34729010000N11001,20100118021000000002902816,2708774003627e56fdf4cd3111d54031,PO000000091929,1,PO000000091929,201001,31,采购货款,10,1,CNY,150.00,34729010000,5,1,2155,2018-02-10 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2967,1,34729010000N11001,20100118021000000002902716,91d61acd4f74dc9c7a008978e831bc97,PO000000091883,1,PO000000091883,201001,31,采购货款,10,1,CNY,1551.00,34729010000,5,1,2155,2018-02-10 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2988,1,34729010000N11001,20100118021100000002907316,66e791c360fed058dbfd8a8df7c5bcd3,PO000000092239,1,PO000000092239,201001,31,采购货款,10,1,CNY,1146.80,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2991,1,34729010000N11001,20100118021100000002907516,6d3885e9114ce9899dcfdca5e401417b,PO000000092875,1,PO000000092875,201001,31,采购货款,10,1,CNY,80.00,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2992,1,34729010000N11001,20100118021100000002906816,ca36dbb2ef2d74a1641037a61cd44532,PO000000092148,1,PO000000092148,201001,31,采购货款,10,1,CNY,40.00,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2996,1,34729010000N11001,20100118021100000002907416,28a40b67785ba83dc4e4f6e8c815100c,PO000000092580,1,PO000000092580,201001,31,采购货款,10,1,CNY,1140.00,34729010000,5,1,2155,2018-02-11 01:00:05,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
2999,1,34729010000N11001,20100118021100000002907216,b84f9b7dfba3659d569115ffff346ef4,PO000000092228,1,PO000000092228,201001,31,采购货款,10,1,CNY,80.00,34729010000,5,1,2155,2018-02-11 01:00:05,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3020,1,34729010000N11001,20100118021100000002907116,438c6df039f7a22a0cf0575134ef6f0e,PO000000092217,1,PO000000092217,201001,31,采购货款,10,1,CNY,213.00,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3021,1,34729010000N11001,20100118021100000002907616,9a308c6f030f04c4bda7927655a063cd,PO000000093469,1,PO000000093469,201001,31,采购货款,10,1,CNY,1420.00,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3025,1,34729010000N11001,20100118021100000002907016,e2530ea58e20460ed9fd84a86d27595b,PO000000092206,1,PO000000092206,201001,31,采购货款,10,1,CNY,448.80,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3026,1,34729010000N11001,20100118021100000002906916,d110ae6984787253b23b93d2b9636864,PO000000092159,1,PO000000092159,201001,31,采购货款,10,1,CNY,80.00,34729010000,5,1,2155,2018-02-11 01:00:04,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3028,1,34729010000N11001,20100118021100000002907716,c89f9ed0a0d4668af83731161725ec20,PO000000093572,1,PO000000093572,201001,31,采购货款,10,1,CNY,947.00,34729010000,5,1,2155,2018-02-11 01:00:05,2018-03-12 15:11:49,2018-03-15 10:58:40,2018-03-15 10:58:40,,0
3177,1,34729010000N13006,20100118021300000002814816,19eec106e702295015bba74b8684365e,PO000000095932,1,PO000000095932,201001,31,采购货款,10,1,CNY,433.40,34729010000,5,1,1905,2018-02-13 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3180,1,34729010000N13006,20100118021300000002815316,9c14227231d3eed6cd7a31b597025cf7,PO000000096913,1,PO000000096913,201001,31,采购货款,10,1,CNY,774.40,34729010000,5,1,1905,2018-02-13 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3183,1,34729010000N13006,20100118021300000002814916,db2f9610ca089a597af4e488c11a1e17,PO000000096004,1,PO000000096004,201001,31,采购货款,10,1,CNY,1321.00,34729010000,5,1,1905,2018-02-13 01:00:05,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3204,1,34729010000N13006,20100118021300000002814716,1b9d230066d874d63aafb2db7de217b5,PO000000095705,1,PO000000095705,201001,31,采购货款,10,1,CNY,85.00,34729010000,5,1,1905,2018-02-13 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3205,1,34729010000N13006,20100118021300000002815016,01e713356618004f1ef539a29b479d8f,PO000000096015,1,PO000000096015,201001,31,采购货款,10,1,CNY,289.00,34729010000,5,1,1905,2018-02-13 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3211,1,34729010000N13006,20100118021300000002815116,6826f955aaf7b78bb1d7c7998446487f,PO000000096322,1,PO000000096322,201001,31,采购货款,10,1,CNY,180.00,34729010000,5,1,1905,2018-02-13 01:00:05,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3215,1,34729010000N13006,20100118021300000002815216,5f64ee7fe0c015e524236a8b8f466db6,PO000000096479,1,PO000000096479,201001,31,采购货款,10,1,CNY,2934.76,34729010000,5,1,1905,2018-02-13 01:00:05,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3240,1,34729010000N13006,20100118021400000002921216,ee22fcfd36ed5e75ed44af2d0798943b,PO000000098920,1,PO000000098920,201001,31,采购货款,10,1,CNY,110.00,34729010000,5,1,1905,2018-02-14 01:00:03,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3241,1,34729010000N13006,20100118021400000002921516,96af5011e0d34dd3c57b203e18ae3964,PO000000099467,1,PO000000099467,201001,31,采购货款,10,1,CNY,1351.60,34729010000,5,1,1905,2018-02-14 01:00:03,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3267,1,34729010000N13006,20100118021400000002920716,e5d2a40c5089e4c2f66787e068f2feaf,PO000000097905,1,PO000000097905,201001,31,采购货款,10,1,CNY,1807.00,34729010000,5,1,1905,2018-02-14 01:00:03,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3268,1,34729010000N13006,20100118021400000002920916,0f367ff1fb8950d4c08ea953c342f123,PO000000098760,1,PO000000098760,201001,31,采购货款,10,1,CNY,262.00,34729010000,5,1,1905,2018-02-14 01:00:03,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3272,1,34729010000N13006,20100118021400000002921416,6d1c41bc8089671439c2e5b90b4ed666,PO000000099321,1,PO000000099321,201001,31,采购货款,10,1,CNY,75.00,34729010000,5,1,1905,2018-02-14 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3273,1,34729010000N13006,20100118021400000002921116,ac0f46dc31b151d80768f543dcdb86d5,PO000000098919,1,PO000000098919,201001,31,采购货款,10,1,CNY,302.00,34729010000,5,1,1905,2018-02-14 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3274,1,34729010000N13006,20100118021400000002920816,61f9b0fccbc47c3e5300c23b07b64735,PO000000098748,1,PO000000098748,201001,31,采购货款,10,1,CNY,2601.00,34729010000,5,1,1905,2018-02-14 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3277,1,34729010000N13006,20100118021400000002920616,e3a879fc471d7aad7fe81485e2ee3242,PO000000097632,1,PO000000097632,201001,31,采购货款,10,1,CNY,518.00,34729010000,5,1,1905,2018-02-14 01:00:04,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3279,1,34729010000N13006,20100118021400000002921316,bfc4f2d8c6536d484814934014e388a6,PO000000099310,1,PO000000099310,201001,31,采购货款,10,1,CNY,3731.50,34729010000,5,1,1905,2018-02-14 01:00:05,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3301,1,34729010000N13006,20100118021400000002921016,2fd4e0afe3a138ef3b973cb3685a4519,PO000000098771,1,PO000000098771,201001,31,采购货款,10,1,CNY,25.00,34729010000,5,1,1905,2018-02-14 01:00:05,2018-03-04 21:54:52,2018-03-07 23:21:17,2018-03-07 23:21:17,,0
3488,1,34729010000N13079,20100118022200000002828716,949bd09073bb3346f3ad2ea92f6fd6dd,PO000000108429,1,PO000000108429,201001,31,采购货款,10,1,CNY,200.00,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3490,1,34729010000N13079,20100118022200000002828816,9a83ccf054032c2c6a77dfc3ee9646a6,PO000000108430,1,PO000000108430,201001,31,采购货款,10,1,CNY,32.00,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3494,1,34729010000N13079,20100118022200000002828416,59c2f9557acacbf4feeb72e698d7acd2,PO000000107960,1,PO000000107960,201001,31,采购货款,10,1,CNY,1456.00,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3513,1,34729010000N13079,20100118022200000002828316,d9632ef4323db8e52af91a473179f16b,PO000000107880,1,PO000000107880,201001,31,采购货款,10,1,CNY,238.00,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3514,1,34729010000N13079,20100118022200000002828916,e26a2a3a3e4c6937e574756d300e4c4a,PO000000108714,1,PO000000108714,201001,31,采购货款,10,1,CNY,861.40,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3515,1,34729010000N13079,20100118022200000002828216,7f9d6a7e8e6ed2f5e81e67ed1f70a283,PO000000107868,1,PO000000107868,201001,31,采购货款,10,1,CNY,1054.20,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3516,1,34729010000N13079,20100118022200000002828516,058baea93ba89447791d8dc53ba30756,PO000000107971,1,PO000000107971,201001,31,采购货款,10,1,CNY,255.00,34729010000,5,1,2002,2018-02-22 01:00:02,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
3529,1,34729010000N13079,20100118022200000002828616,2e8c987f6088ecdf954e1800a75d17ed,PO000000108394,1,PO000000108394,201001,31,采购货款,10,1,CNY,85.00,34729010000,5,1,2002,2018-02-22 01:00:03,2018-03-04 21:51:17,2018-03-07 23:20:37,2018-03-07 23:20:37,,0
