"msisdn","iccid","imsi","jihuo_time","kaika_time","create_time","edit_time"
"1064803534806","898602B01615A0009241","460040035209241","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534807","898602B01615A0009242","460040035209242","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534808","898602B01615A0009243","460040035209243","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534809","898602B01615A0009244","460040035209244","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534810","898602B01615A0009245","460040035209245","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534811","898602B01615A0009246","460040035209246","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534812","898602B01615A0009247","460040035209247","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534813","898602B01615A0009248","460040035209248","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534814","898602B01615A0009249","460040035209249","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534815","898602B01615A0009250","460040035209250","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534816","898602B01615A0009251","460040035209251","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534817","898602B01615A0009252","460040035209252","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534818","898602B01615A0009253","460040035209253","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534819","898602B01615A0009254","460040035209254","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534820","898602B01615A0009255","460040035209255","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534821","898602B01615A0009256","460040035209256","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534822","898602B01615A0009257","460040035209257","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534823","898602B01615A0009258","460040035209258","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534824","898602B01615A0009259","460040035209259","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534825","898602B01615A0009260","460040035209260","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534826","898602B01615A0009261","460040035209261","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534827","898602B01615A0009262","460040035209262","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534829","898602B01615A0009264","460040035209264","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534830","898602B01615A0009265","460040035209265","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534831","898602B01615A0009266","460040035209266","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534832","898602B01615A0009267","460040035209267","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534833","898602B01615A0009268","460040035209268","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534834","898602B01615A0009269","460040035209269","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534835","898602B01615A0009270","460040035209270","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534836","898602B01615A0009271","460040035209271","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534837","898602B01615A0009272","460040035209272","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534838","898602B01615A0009273","460040035209273","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534839","898602B01615A0009274","460040035209274","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534840","898602B01615A0009275","460040035209275","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534841","898602B01615A0009276","460040035209276","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534842","898602B01615A0009277","460040035209277","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534843","898602B01615A0009278","460040035209278","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534844","898602B01615A0009279","460040035209279","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534845","898602B01615A0009280","460040035209280","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534846","898602B01615A0009281","460040035209281","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534847","898602B01615A0009282","460040035209282","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534848","898602B01615A0009283","460040035209283","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534849","898602B01615A0009284","460040035209284","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534850","898602B01615A0009285","460040035209285","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534851","898602B01615A0009286","460040035209286","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534852","898602B01615A0009287","460040035209287","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534853","898602B01615A0009288","460040035209288","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534854","898602B01615A0009289","460040035209289","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534855","898602B01615A0009290","460040035209290","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534856","898602B01615A0009291","460040035209291","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534857","898602B01615A0009292","460040035209292","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534858","898602B01615A0009293","460040035209293","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534859","898602B01615A0009294","460040035209294","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534860","898602B01615A0009295","460040035209295","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534861","898602B01615A0009296","460040035209296","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534862","898602B01615A0009297","460040035209297","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534863","898602B01615A0009298","460040035209298","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534864","898602B01615A0009299","460040035209299","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534865","898602B01615A0009300","460040035209300","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534866","898602B01615A0009301","460040035209301","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534867","898602B01615A0009302","460040035209302","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534868","898602B01615A0009303","460040035209303","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534869","898602B01615A0009304","460040035209304","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534870","898602B01615A0009305","460040035209305","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534871","898602B01615A0009306","460040035209306","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534872","898602B01615A0009307","460040035209307","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534874","898602B01615A0009309","460040035209309","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534875","898602B01615A0009310","460040035209310","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534876","898602B01615A0009311","460040035209311","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534877","898602B01615A0009312","460040035209312","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534878","898602B01615A0009313","460040035209313","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534879","898602B01615A0009314","460040035209314","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534880","898602B01615A0009315","460040035209315","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534881","898602B01615A0009316","460040035209316","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534882","898602B01615A0009317","460040035209317","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534883","898602B01615A0009318","460040035209318","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534884","898602B01615A0009319","460040035209319","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534885","898602B01615A0009320","460040035209320","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534886","898602B01615A0009321","460040035209321","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534887","898602B01615A0009322","460040035209322","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534888","898602B01615A0009323","460040035209323","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534889","898602B01615A0009324","460040035209324","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534890","898602B01615A0009325","460040035209325","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534891","898602B01615A0009326","460040035209326","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534892","898602B01615A0009327","460040035209327","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534893","898602B01615A0009328","460040035209328","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534894","898602B01615A0009329","460040035209329","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534895","898602B01615A0009330","460040035209330","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534896","898602B01615A0009331","460040035209331","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534897","898602B01615A0009332","460040035209332","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534898","898602B01615A0009333","460040035209333","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534899","898602B01615A0009334","460040035209334","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534900","898602B01615A0009335","460040035209335","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534901","898602B01615A0009336","460040035209336","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534902","898602B01615A0009337","460040035209337","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534903","898602B01615A0009338","460040035209338","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534904","898602B01615A0009339","460040035209339","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534905","898602B01615A0009340","460040035209340","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534906","898602B01615A0009341","460040035209341","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534907","898602B01615A0009342","460040035209342","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534908","898602B01615A0009343","460040035209343","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534909","898602B01615A0009344","460040035209344","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534910","898602B01615A0009345","460040035209345","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534911","898602B01615A0009346","460040035209346","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534912","898602B01615A0009347","460040035209347","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534913","898602B01615A0009348","460040035209348","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534914","898602B01615A0009349","460040035209349","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534915","898602B01615A0009350","460040035209350","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534916","898602B01615A0009351","460040035209351","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534917","898602B01615A0009352","460040035209352","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534918","898602B01615A0009353","460040035209353","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534919","898602B01615A0009354","460040035209354","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534920","898602B01615A0009355","460040035209355","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534921","898602B01615A0009356","460040035209356","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534922","898602B01615A0009357","460040035209357","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534923","898602B01615A0009358","460040035209358","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534924","898602B01615A0009359","460040035209359","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534925","898602B01615A0009360","460040035209360","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534926","898602B01615A0009361","460040035209361","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534927","898602B01615A0009362","460040035209362","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534928","898602B01615A0009363","460040035209363","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534929","898602B01615A0009364","460040035209364","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534930","898602B01615A0009365","460040035209365","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534931","898602B01615A0009366","460040035209366","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534932","898602B01615A0009367","460040035209367","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534933","898602B01615A0009368","460040035209368","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534934","898602B01615A0009369","460040035209369","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534935","898602B01615A0009370","460040035209370","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534936","898602B01615A0009371","460040035209371","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534937","898602B01615A0009372","460040035209372","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534938","898602B01615A0009373","460040035209373","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534939","898602B01615A0009374","460040035209374","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534940","898602B01615A0009375","460040035209375","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534941","898602B01615A0009376","460040035209376","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534942","898602B01615A0009377","460040035209377","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534943","898602B01615A0009378","460040035209378","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534944","898602B01615A0009379","460040035209379","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534945","898602B01615A0009380","460040035209380","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534946","898602B01615A0009381","460040035209381","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534947","898602B01615A0009382","460040035209382","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534948","898602B01615A0009383","460040035209383","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534949","898602B01615A0009384","460040035209384","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534950","898602B01615A0009385","460040035209385","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534951","898602B01615A0009386","460040035209386","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534952","898602B01615A0009387","460040035209387","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534953","898602B01615A0009388","460040035209388","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534954","898602B01615A0009389","460040035209389","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534955","898602B01615A0009390","460040035209390","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534956","898602B01615A0009391","460040035209391","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534957","898602B01615A0009392","460040035209392","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534960","898602B01615A0009395","460040035209395","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534961","898602B01615A0009396","460040035209396","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534962","898602B01615A0009397","460040035209397","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534963","898602B01615A0009398","460040035209398","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
"1064803534964","898602B01615A0009399","460040035209399","","2016/3/25","2017/5/29 20:08:00","2017/5/29 20:08:00"
